report_date,Diagnosis,diagnosis_count
2022-12-27,Arthritis,1
2022-12-28,Viral Infection,2
2022-12-28,Arthritis,1
2022-12-28,Migraine,1
2022-12-28,Vertigo,1
2022-12-28,Angina,1
2022-12-28,Dermatitis,1
2022-12-28,Sciatica,1
2023-01-01,Arthritis,1
2023-01-01,Viral Infection,1
2023-01-01,Vertigo,1
2023-01-01,Migraine,1
2023-01-02,Viral Infection,2
2023-01-02,Asthma,1
2023-01-02,Arthritis,1
2023-01-02,Bronchitis,1
2023-01-02,Vertigo,1
2023-01-02,Gastritis,1
2023-01-02,Angina,1
2023-01-02,Sciatica,1
2023-01-03,Dermatitis,3
2023-01-03,Gastritis,2
2023-01-03,Viral Infection,2
2023-01-03,Sciatica,1
2023-01-03,Migraine,1
2023-01-03,Arthritis,1
2023-01-04,Gastritis,3
2023-01-04,Dermatitis,3
2023-01-04,Viral Infection,2
2023-01-04,Angina,1
2023-01-04,Migraine,1
2023-01-04,Sciatica,1
2023-01-04,Bronchitis,1
2023-01-04,Asthma,1
2023-01-05,Bronchitis,3
2023-01-05,Viral Infection,2
2023-01-05,Arthritis,2
2023-01-05,Asthma,1
2023-01-05,Migraine,1
2023-01-05,Dermatitis,1
2023-01-06,Sciatica,2
2023-01-06,Asthma,1
2023-01-06,Arthritis,1
2023-01-07,Sciatica,2
2023-01-07,Dermatitis,1
2023-01-07,Gastritis,1
2023-01-07,Asthma,1
2023-01-08,Dermatitis,3
2023-01-08,Migraine,2
2023-01-08,Asthma,2
2023-01-08,Gastritis,1
2023-01-08,Viral Infection,1
2023-01-08,Vertigo,1
2023-01-08,Arthritis,1
2023-01-08,Bronchitis,1
2023-01-08,Angina,1
2023-01-09,Dermatitis,1
2023-01-09,Gastritis,1
2023-01-09,Viral Infection,1
2023-01-09,Arthritis,1
2023-01-09,Sciatica,1
2023-01-09,Bronchitis,1
2023-01-10,Bronchitis,3
2023-01-10,Migraine,1
2023-01-10,Gastritis,1
2023-01-10,Arthritis,1
2023-01-10,Sciatica,1
2023-01-10,Angina,1
2023-01-11,Migraine,1
2023-01-11,Gastritis,1
2023-01-11,Arthritis,1
2023-01-11,Sciatica,1
2023-01-12,Dermatitis,2
2023-01-12,Gastritis,2
2023-01-12,Arthritis,1
2023-01-12,Vertigo,1
2023-01-12,Bronchitis,1
2023-01-12,Migraine,1
2023-01-12,Viral Infection,1
2023-01-12,Sciatica,1
2023-01-13,Vertigo,1
2023-01-13,Bronchitis,1
2023-01-13,Migraine,1
2023-01-13,Viral Infection,1
2023-01-13,Gastritis,1
2023-01-13,Sciatica,1
2023-01-13,Angina,1
2023-01-14,Gastritis,3
2023-01-14,Dermatitis,2
2023-01-14,Migraine,2
2023-01-14,Arthritis,1
2023-01-14,Vertigo,1
2023-01-14,Angina,1
2023-01-15,Bronchitis,3
2023-01-15,Sciatica,2
2023-01-15,Dermatitis,2
2023-01-15,Vertigo,2
2023-01-15,Angina,1
2023-01-15,Gastritis,1
2023-01-16,Sciatica,5
2023-01-16,Migraine,3
2023-01-16,Angina,1
2023-01-16,Bronchitis,1
2023-01-16,Vertigo,1
2023-01-17,Asthma,4
2023-01-17,Sciatica,2
2023-01-17,Vertigo,2
2023-01-17,Angina,1
2023-01-17,Migraine,1
2023-01-17,Arthritis,1
2023-01-18,Gastritis,2
2023-01-18,Vertigo,2
2023-01-18,Sciatica,1
2023-01-18,Dermatitis,1
2023-01-18,Bronchitis,1
2023-01-18,Arthritis,1
2023-01-19,Asthma,3
2023-01-19,Viral Infection,2
2023-01-19,Angina,2
2023-01-19,Dermatitis,2
2023-01-19,Migraine,2
2023-01-19,Gastritis,1
2023-01-19,Bronchitis,1
2023-01-20,Gastritis,4
2023-01-20,Arthritis,2
2023-01-20,Dermatitis,2
2023-01-20,Viral Infection,1
2023-01-20,Migraine,1
2023-01-20,Angina,1
2023-01-20,Sciatica,1
2023-01-21,Bronchitis,3
2023-01-21,Arthritis,2
2023-01-21,Asthma,2
2023-01-21,Gastritis,2
2023-01-21,Vertigo,1
2023-01-21,Angina,1
2023-01-22,Vertigo,2
2023-01-22,Migraine,1
2023-01-22,Bronchitis,1
2023-01-22,Gastritis,1
2023-01-22,Angina,1
2023-01-23,Arthritis,2
2023-01-23,Migraine,2
2023-01-23,Asthma,2
2023-01-24,Sciatica,4
2023-01-24,Viral Infection,2
2023-01-24,Arthritis,2
2023-01-24,Asthma,2
2023-01-24,Angina,2
2023-01-24,Bronchitis,1
2023-01-24,Dermatitis,1
2023-01-25,Bronchitis,4
2023-01-25,Arthritis,2
2023-01-25,Dermatitis,1
2023-01-25,Sciatica,1
2023-01-25,Asthma,1
2023-01-25,Angina,1
2023-01-26,Sciatica,2
2023-01-26,Dermatitis,2
2023-01-26,Gastritis,2
2023-01-26,Asthma,1
2023-01-26,Viral Infection,1
2023-01-26,Migraine,1
2023-01-26,Arthritis,1
2023-01-27,Vertigo,4
2023-01-27,Migraine,2
2023-01-27,Sciatica,1
2023-01-27,Bronchitis,1
2023-01-27,Arthritis,1
2023-01-27,Asthma,1
2023-01-27,Gastritis,1
2023-01-27,Viral Infection,1
2023-01-28,Bronchitis,2
2023-01-28,Arthritis,2
2023-01-28,Viral Infection,2
2023-01-28,Sciatica,1
2023-01-28,Vertigo,1
2023-01-28,Dermatitis,1
2023-01-28,Gastritis,1
2023-01-28,Migraine,1
2023-02-01,Dermatitis,1
2023-02-01,Arthritis,1
2023-02-01,Gastritis,1
2023-02-01,Asthma,1
2023-02-02,Sciatica,2
2023-02-02,Angina,2
2023-02-02,Arthritis,1
2023-02-02,Migraine,1
2023-02-02,Viral Infection,1
2023-02-02,Bronchitis,1
2023-02-02,Dermatitis,1
2023-02-03,Angina,4
2023-02-03,Arthritis,2
2023-02-03,Sciatica,2
2023-02-04,Arthritis,3
2023-02-04,Bronchitis,3
2023-02-04,Asthma,2
2023-02-04,Viral Infection,1
2023-02-04,Vertigo,1
2023-02-05,Arthritis,2
2023-02-05,Viral Infection,2
2023-02-05,Asthma,2
2023-02-05,Gastritis,1
2023-02-05,Bronchitis,1
2023-02-05,Vertigo,1
2023-02-06,Sciatica,3
2023-02-06,Asthma,2
2023-02-06,Migraine,1
2023-02-06,Angina,1
2023-02-06,Bronchitis,1
2023-02-06,Dermatitis,1
2023-02-07,Gastritis,3
2023-02-07,Arthritis,2
2023-02-07,Asthma,2
2023-02-07,Angina,2
2023-02-07,Sciatica,1
2023-02-07,Bronchitis,1
2023-02-07,Dermatitis,1
2023-02-07,Vertigo,1
2023-02-08,Viral Infection,2
2023-02-08,Sciatica,1
2023-02-08,Dermatitis,1
2023-02-08,Bronchitis,1
2023-02-08,Gastritis,1
2023-02-08,Angina,1
2023-02-08,Arthritis,1
2023-02-09,Bronchitis,3
2023-02-09,Angina,2
2023-02-09,Viral Infection,2
2023-02-09,Arthritis,2
2023-02-09,Sciatica,1
2023-02-09,Dermatitis,1
2023-02-09,Migraine,1
2023-02-10,Bronchitis,2
2023-02-10,Asthma,1
2023-02-10,Arthritis,1
2023-02-11,Sciatica,1
2023-02-11,Angina,1
2023-02-11,Viral Infection,1
2023-02-11,Gastritis,1
2023-02-11,Vertigo,1
2023-02-11,Migraine,1
2023-02-11,Bronchitis,1
2023-02-12,Bronchitis,3
2023-02-12,Viral Infection,2
2023-02-12,Asthma,2
2023-02-12,Sciatica,2
2023-02-12,Migraine,1
2023-02-12,Dermatitis,1
2023-02-12,Gastritis,1
2023-02-13,Migraine,3
2023-02-13,Asthma,2
2023-02-13,Angina,2
2023-02-13,Bronchitis,1
2023-02-13,Vertigo,1
2023-02-13,Viral Infection,1
2023-02-13,Arthritis,1
2023-02-14,Angina,2
2023-02-14,Migraine,2
2023-02-14,Vertigo,2
2023-02-14,Dermatitis,2
2023-02-14,Sciatica,2
2023-02-14,Arthritis,1
2023-02-14,Gastritis,1
2023-02-15,Viral Infection,2
2023-02-15,Asthma,2
2023-02-15,Arthritis,2
2023-02-15,Bronchitis,2
2023-02-15,Gastritis,1
2023-02-15,Vertigo,1
2023-02-15,Dermatitis,1
2023-02-15,Sciatica,1
2023-02-15,Angina,1
2023-02-16,Asthma,2
2023-02-16,Sciatica,2
2023-02-16,Vertigo,1
2023-02-16,Angina,1
2023-02-17,Bronchitis,3
2023-02-17,Angina,2
2023-02-17,Asthma,1
2023-02-17,Viral Infection,1
2023-02-17,Arthritis,1
2023-02-17,Migraine,1
2023-02-17,Vertigo,1
2023-02-17,Dermatitis,1
2023-02-18,Angina,2
2023-02-18,Asthma,2
2023-02-18,Sciatica,2
2023-02-18,Arthritis,1
2023-02-18,Bronchitis,1
2023-02-18,Migraine,1
2023-02-18,Dermatitis,1
2023-02-19,Bronchitis,3
2023-02-19,Dermatitis,3
2023-02-19,Angina,2
2023-02-19,Migraine,2
2023-02-19,Asthma,1
2023-02-19,Viral Infection,1
2023-02-19,Arthritis,1
2023-02-19,Gastritis,1
2023-02-20,Gastritis,2
2023-02-20,Asthma,1
2023-02-20,Viral Infection,1
2023-02-20,Bronchitis,1
2023-02-20,Angina,1
2023-02-20,Arthritis,1
2023-02-20,Sciatica,1
2023-02-20,Dermatitis,1
2023-02-21,Sciatica,3
2023-02-21,Gastritis,2
2023-02-21,Vertigo,1
2023-02-21,Migraine,1
2023-02-21,Asthma,1
2023-02-21,Viral Infection,1
2023-02-21,Arthritis,1
2023-02-22,Angina,3
2023-02-22,Vertigo,2
2023-02-22,Migraine,1
2023-02-22,Dermatitis,1
2023-02-22,Bronchitis,1
2023-02-22,Asthma,1
2023-02-22,Viral Infection,1
2023-02-22,Arthritis,1
2023-02-22,Sciatica,1
2023-02-23,Dermatitis,3
2023-02-23,Angina,2
2023-02-23,Arthritis,2
2023-02-23,Sciatica,2
2023-02-23,Bronchitis,1
2023-02-23,Vertigo,1
2023-02-24,Asthma,3
2023-02-24,Gastritis,2
2023-02-24,Vertigo,2
2023-02-24,Dermatitis,1
2023-02-24,Viral Infection,1
2023-02-24,Sciatica,1
2023-02-25,Gastritis,2
2023-02-25,Vertigo,2
2023-02-25,Angina,1
2023-02-25,Viral Infection,1
2023-02-25,Arthritis,1
2023-02-25,Sciatica,1
2023-02-26,Dermatitis,3
2023-02-26,Arthritis,2
2023-02-26,Bronchitis,1
2023-02-26,Vertigo,1
2023-02-26,Angina,1
2023-02-26,Gastritis,1
2023-02-27,Arthritis,2
2023-02-27,Asthma,1
2023-02-27,Gastritis,1
2023-02-27,Migraine,1
2023-02-27,Dermatitis,1
2023-02-27,Angina,1
2023-02-27,Bronchitis,1
2023-02-28,Viral Infection,1
2023-02-28,Angina,1
2023-02-28,Bronchitis,1
2023-03-01,Viral Infection,2
2023-03-01,Vertigo,2
2023-03-01,Angina,2
2023-03-01,Sciatica,1
2023-03-01,Gastritis,1
2023-03-01,Arthritis,1
2023-03-02,Migraine,3
2023-03-02,Gastritis,3
2023-03-02,Vertigo,1
2023-03-02,Bronchitis,1
2023-03-03,Gastritis,3
2023-03-03,Sciatica,1
2023-03-03,Asthma,1
2023-03-03,Vertigo,1
2023-03-03,Dermatitis,1
2023-03-03,Angina,1
2023-03-03,Arthritis,1
2023-03-04,Migraine,2
2023-03-04,Vertigo,2
2023-03-04,Bronchitis,1
2023-03-05,Viral Infection,3
2023-03-05,Migraine,3
2023-03-05,Vertigo,3
2023-03-05,Arthritis,3
2023-03-05,Angina,1
2023-03-05,Gastritis,1
2023-03-05,Sciatica,1
2023-03-06,Viral Infection,3
2023-03-06,Arthritis,2
2023-03-06,Gastritis,2
2023-03-06,Vertigo,2
2023-03-06,Sciatica,2
2023-03-06,Bronchitis,1
2023-03-06,Angina,1
2023-03-06,Asthma,1
2023-03-07,Viral Infection,5
2023-03-07,Bronchitis,2
2023-03-07,Arthritis,1
2023-03-07,Dermatitis,1
2023-03-07,Asthma,1
2023-03-08,Migraine,2
2023-03-08,Sciatica,2
2023-03-08,Viral Infection,1
2023-03-09,Sciatica,3
2023-03-09,Migraine,2
2023-03-09,Bronchitis,2
2023-03-09,Dermatitis,1
2023-03-09,Vertigo,1
2023-03-10,Migraine,3
2023-03-10,Arthritis,3
2023-03-10,Dermatitis,2
2023-03-10,Sciatica,1
2023-03-10,Bronchitis,1
2023-03-10,Gastritis,1
2023-03-11,Bronchitis,2
2023-03-11,Arthritis,2
2023-03-11,Vertigo,1
2023-03-11,Angina,1
2023-03-12,Asthma,1
2023-03-12,Sciatica,1
2023-03-12,Vertigo,1
2023-03-12,Gastritis,1
2023-03-12,Viral Infection,1
2023-03-12,Migraine,1
2023-03-13,Viral Infection,2
2023-03-13,Vertigo,2
2023-03-13,Gastritis,1
2023-03-13,Angina,1
2023-03-13,Arthritis,1
2023-03-13,Sciatica,1
2023-03-13,Migraine,1
2023-03-13,Asthma,1
2023-03-14,Angina,3
2023-03-14,Bronchitis,3
2023-03-14,Arthritis,2
2023-03-14,Dermatitis,2
2023-03-14,Vertigo,2
2023-03-14,Viral Infection,1
2023-03-14,Sciatica,1
2023-03-14,Asthma,1
2023-03-15,Viral Infection,2
2023-03-15,Arthritis,1
2023-03-15,Migraine,1
2023-03-15,Asthma,1
2023-03-16,Gastritis,2
2023-03-16,Arthritis,2
2023-03-16,Sciatica,2
2023-03-16,Asthma,2
2023-03-16,Viral Infection,1
2023-03-16,Angina,1
2023-03-16,Vertigo,1
2023-03-17,Bronchitis,3
2023-03-17,Viral Infection,2
2023-03-17,Vertigo,1
2023-03-17,Migraine,1
2023-03-17,Angina,1
2023-03-17,Dermatitis,1
2023-03-18,Bronchitis,2
2023-03-18,Asthma,1
2023-03-18,Vertigo,1
2023-03-18,Sciatica,1
2023-03-18,Arthritis,1
2023-03-18,Angina,1
2023-03-18,Gastritis,1
2023-03-18,Dermatitis,1
2023-03-19,Dermatitis,4
2023-03-19,Asthma,3
2023-03-19,Sciatica,2
2023-03-19,Migraine,2
2023-03-19,Vertigo,1
2023-03-19,Arthritis,1
2023-03-19,Bronchitis,1
2023-03-20,Sciatica,2
2023-03-20,Gastritis,2
2023-03-20,Vertigo,1
2023-03-20,Angina,1
2023-03-21,Bronchitis,2
2023-03-21,Arthritis,2
2023-03-21,Vertigo,1
2023-03-21,Dermatitis,1
2023-03-22,Angina,2
2023-03-22,Viral Infection,2
2023-03-22,Gastritis,1
2023-03-22,Vertigo,1
2023-03-22,Bronchitis,1
2023-03-22,Arthritis,1
2023-03-22,Migraine,1
2023-03-23,Vertigo,2
2023-03-23,Dermatitis,1
2023-03-23,Gastritis,1
2023-03-23,Asthma,1
2023-03-23,Bronchitis,1
2023-03-23,Viral Infection,1
2023-03-24,Asthma,2
2023-03-24,Sciatica,2
2023-03-24,Bronchitis,1
2023-03-24,Dermatitis,1
2023-03-24,Viral Infection,1
2023-03-25,Asthma,3
2023-03-25,Sciatica,3
2023-03-25,Arthritis,2
2023-03-25,Migraine,2
2023-03-25,Vertigo,1
2023-03-25,Dermatitis,1
2023-03-25,Viral Infection,1
2023-03-25,Angina,1
2023-03-26,Dermatitis,2
2023-03-26,Viral Infection,1
2023-03-26,Vertigo,1
2023-03-26,Arthritis,1
2023-03-26,Sciatica,1
2023-03-27,Arthritis,2
2023-03-27,Asthma,1
2023-03-27,Vertigo,1
2023-03-27,Angina,1
2023-03-27,Sciatica,1
2023-03-28,Angina,3
2023-03-28,Arthritis,3
2023-03-28,Gastritis,1
2023-03-28,Dermatitis,1
2023-03-28,Asthma,1
2023-04-01,Viral Infection,3
2023-04-01,Dermatitis,1
2023-04-01,Gastritis,1
2023-04-01,Sciatica,1
2023-04-01,Migraine,1
2023-04-01,Bronchitis,1
2023-04-02,Vertigo,2
2023-04-02,Asthma,2
2023-04-02,Gastritis,1
2023-04-02,Bronchitis,1
2023-04-03,Vertigo,3
2023-04-03,Arthritis,3
2023-04-03,Sciatica,1
2023-04-03,Asthma,1
2023-04-03,Gastritis,1
2023-04-04,Angina,3
2023-04-04,Migraine,2
2023-04-04,Gastritis,2
2023-04-04,Arthritis,1
2023-04-04,Asthma,1
2023-04-04,Viral Infection,1
2023-04-04,Dermatitis,1
2023-04-05,Asthma,3
2023-04-05,Bronchitis,2
2023-04-05,Viral Infection,2
2023-04-05,Vertigo,1
2023-04-05,Migraine,1
2023-04-05,Gastritis,1
2023-04-06,Migraine,2
2023-04-06,Asthma,1
2023-04-06,Bronchitis,1
2023-04-06,Viral Infection,1
2023-04-06,Angina,1
2023-04-07,Bronchitis,3
2023-04-07,Vertigo,2
2023-04-07,Asthma,2
2023-04-07,Arthritis,1
2023-04-07,Gastritis,1
2023-04-07,Dermatitis,1
2023-04-07,Sciatica,1
2023-04-08,Vertigo,2
2023-04-08,Migraine,1
2023-04-08,Sciatica,1
2023-04-08,Asthma,1
2023-04-08,Angina,1
2023-04-08,Arthritis,1
2023-04-08,Bronchitis,1
2023-04-09,Arthritis,4
2023-04-09,Migraine,3
2023-04-09,Asthma,3
2023-04-09,Gastritis,2
2023-04-09,Vertigo,2
2023-04-09,Viral Infection,1
2023-04-09,Sciatica,1
2023-04-09,Angina,1
2023-04-09,Bronchitis,1
2023-04-10,Sciatica,3
2023-04-10,Gastritis,2
2023-04-10,Bronchitis,2
2023-04-10,Migraine,1
2023-04-10,Asthma,1
2023-04-10,Vertigo,1
2023-04-11,Bronchitis,2
2023-04-11,Migraine,2
2023-04-11,Arthritis,1
2023-04-11,Viral Infection,1
2023-04-12,Angina,4
2023-04-12,Arthritis,3
2023-04-12,Bronchitis,2
2023-04-12,Vertigo,1
2023-04-12,Asthma,1
2023-04-12,Sciatica,1
2023-04-12,Gastritis,1
2023-04-12,Viral Infection,1
2023-04-12,Migraine,1
2023-04-13,Gastritis,3
2023-04-13,Sciatica,2
2023-04-13,Bronchitis,1
2023-04-13,Angina,1
2023-04-13,Migraine,1
2023-04-13,Viral Infection,1
2023-04-14,Angina,2
2023-04-14,Asthma,2
2023-04-14,Viral Infection,2
2023-04-14,Bronchitis,1
2023-04-14,Dermatitis,1
2023-04-14,Gastritis,1
2023-04-14,Sciatica,1
2023-04-15,Dermatitis,2
2023-04-15,Gastritis,2
2023-04-15,Asthma,2
2023-04-15,Angina,1
2023-04-16,Vertigo,2
2023-04-16,Migraine,2
2023-04-16,Sciatica,1
2023-04-16,Angina,1
2023-04-16,Dermatitis,1
2023-04-16,Bronchitis,1
2023-04-17,Asthma,5
2023-04-17,Sciatica,3
2023-04-17,Migraine,2
2023-04-17,Arthritis,1
2023-04-17,Vertigo,1
2023-04-17,Bronchitis,1
2023-04-18,Arthritis,2
2023-04-18,Angina,1
2023-04-18,Migraine,1
2023-04-18,Asthma,1
2023-04-18,Gastritis,1
2023-04-18,Dermatitis,1
2023-04-18,Bronchitis,1
2023-04-19,Viral Infection,3
2023-04-19,Sciatica,2
2023-04-19,Arthritis,1
2023-04-19,Dermatitis,1
2023-04-19,Gastritis,1
2023-04-19,Vertigo,1
2023-04-19,Bronchitis,1
2023-04-20,Gastritis,2
2023-04-20,Vertigo,1
2023-04-21,Asthma,2
2023-04-21,Bronchitis,2
2023-04-21,Viral Infection,2
2023-04-21,Dermatitis,1
2023-04-21,Migraine,1
2023-04-21,Angina,1
2023-04-22,Dermatitis,3
2023-04-22,Migraine,1
2023-04-22,Arthritis,1
2023-04-22,Sciatica,1
2023-04-23,Gastritis,4
2023-04-23,Bronchitis,2
2023-04-23,Viral Infection,2
2023-04-23,Migraine,1
2023-04-23,Asthma,1
2023-04-24,Vertigo,2
2023-04-24,Viral Infection,1
2023-04-24,Asthma,1
2023-04-24,Sciatica,1
2023-04-25,Asthma,2
2023-04-25,Viral Infection,1
2023-04-25,Vertigo,1
2023-04-25,Dermatitis,1
2023-04-26,Migraine,3
2023-04-26,Bronchitis,2
2023-04-26,Vertigo,2
2023-04-26,Dermatitis,2
2023-04-26,Arthritis,1
2023-04-26,Sciatica,1
2023-04-27,Bronchitis,6
2023-04-27,Gastritis,2
2023-04-27,Angina,2
2023-04-27,Viral Infection,1
2023-04-27,Arthritis,1
2023-04-27,Dermatitis,1
2023-04-28,Arthritis,3
2023-04-28,Angina,3
2023-04-28,Migraine,1
2023-04-28,Vertigo,1
2023-04-28,Asthma,1
2023-04-28,Sciatica,1
2023-05-01,Gastritis,2
2023-05-01,Bronchitis,2
2023-05-01,Migraine,1
2023-05-01,Asthma,1
2023-05-01,Sciatica,1
2023-05-01,Arthritis,1
2023-05-01,Dermatitis,1
2023-05-01,Angina,1
2023-05-02,Bronchitis,3
2023-05-02,Gastritis,2
2023-05-02,Migraine,2
2023-05-02,Asthma,1
2023-05-02,Sciatica,1
2023-05-02,Angina,1
2023-05-03,Migraine,2
2023-05-03,Gastritis,1
2023-05-03,Asthma,1
2023-05-03,Sciatica,1
2023-05-03,Vertigo,1
2023-05-04,Bronchitis,3
2023-05-04,Gastritis,2
2023-05-04,Arthritis,1
2023-05-04,Vertigo,1
2023-05-04,Migraine,1
2023-05-04,Angina,1
2023-05-04,Viral Infection,1
2023-05-05,Dermatitis,3
2023-05-05,Asthma,2
2023-05-05,Migraine,1
2023-05-05,Angina,1
2023-05-05,Arthritis,1
2023-05-05,Gastritis,1
2023-05-06,Arthritis,4
2023-05-06,Vertigo,2
2023-05-06,Angina,1
2023-05-06,Dermatitis,1
2023-05-06,Gastritis,1
2023-05-07,Bronchitis,1
2023-05-07,Asthma,1
2023-05-07,Migraine,1
2023-05-08,Sciatica,3
2023-05-08,Arthritis,1
2023-05-08,Angina,1
2023-05-08,Dermatitis,1
2023-05-08,Gastritis,1
2023-05-09,Sciatica,3
2023-05-09,Asthma,2
2023-05-09,Gastritis,2
2023-05-09,Arthritis,1
2023-05-09,Vertigo,1
2023-05-09,Dermatitis,1
2023-05-10,Arthritis,3
2023-05-10,Viral Infection,3
2023-05-10,Dermatitis,2
2023-05-10,Sciatica,2
2023-05-10,Gastritis,1
2023-05-10,Migraine,1
2023-05-11,Arthritis,1
2023-05-11,Viral Infection,1
2023-05-11,Dermatitis,1
2023-05-12,Angina,2
2023-05-12,Bronchitis,2
2023-05-12,Arthritis,1
2023-05-12,Migraine,1
2023-05-12,Vertigo,1
2023-05-12,Viral Infection,1
2023-05-12,Asthma,1
2023-05-12,Sciatica,1
2023-05-12,Gastritis,1
2023-05-13,Dermatitis,2
2023-05-13,Asthma,2
2023-05-13,Gastritis,2
2023-05-13,Viral Infection,1
2023-05-13,Bronchitis,1
2023-05-13,Angina,1
2023-05-14,Sciatica,4
2023-05-14,Bronchitis,3
2023-05-14,Gastritis,2
2023-05-14,Viral Infection,2
2023-05-14,Dermatitis,1
2023-05-14,Vertigo,1
2023-05-14,Angina,1
2023-05-15,Migraine,2
2023-05-15,Dermatitis,1
2023-05-15,Asthma,1
2023-05-15,Gastritis,1
2023-05-15,Viral Infection,1
2023-05-15,Sciatica,1
2023-05-15,Bronchitis,1
2023-05-15,Arthritis,1
2023-05-16,Bronchitis,3
2023-05-16,Asthma,2
2023-05-16,Dermatitis,1
2023-05-16,Gastritis,1
2023-05-16,Vertigo,1
2023-05-17,Viral Infection,4
2023-05-17,Vertigo,3
2023-05-17,Sciatica,2
2023-05-17,Asthma,1
2023-05-17,Dermatitis,1
2023-05-17,Gastritis,1
2023-05-18,Gastritis,3
2023-05-18,Arthritis,2
2023-05-18,Viral Infection,1
2023-05-18,Asthma,1
2023-05-19,Dermatitis,3
2023-05-19,Arthritis,2
2023-05-19,Migraine,2
2023-05-19,Asthma,2
2023-05-19,Bronchitis,2
2023-05-19,Vertigo,1
2023-05-19,Gastritis,1
2023-05-19,Viral Infection,1
2023-05-20,Migraine,2
2023-05-20,Gastritis,2
2023-05-20,Arthritis,1
2023-05-20,Bronchitis,1
2023-05-20,Sciatica,1
2023-05-21,Vertigo,2
2023-05-21,Bronchitis,2
2023-05-22,Sciatica,2
2023-05-22,Asthma,2
2023-05-22,Arthritis,1
2023-05-22,Vertigo,1
2023-05-22,Gastritis,1
2023-05-23,Bronchitis,3
2023-05-23,Viral Infection,2
2023-05-23,Migraine,1
2023-05-23,Arthritis,1
2023-05-23,Vertigo,1
2023-05-23,Sciatica,1
2023-05-24,Arthritis,2
2023-05-24,Migraine,2
2023-05-24,Sciatica,2
2023-05-24,Viral Infection,2
2023-05-24,Angina,1
2023-05-24,Gastritis,1
2023-05-25,Gastritis,2
2023-05-25,Migraine,1
2023-05-25,Asthma,1
2023-05-25,Sciatica,1
2023-05-25,Dermatitis,1
2023-05-26,Angina,2
2023-05-26,Dermatitis,2
2023-05-26,Migraine,2
2023-05-26,Sciatica,1
2023-05-26,Bronchitis,1
2023-05-26,Asthma,1
2023-05-26,Viral Infection,1
2023-05-27,Arthritis,3
2023-05-27,Bronchitis,3
2023-05-27,Sciatica,1
2023-05-27,Asthma,1
2023-05-27,Migraine,1
2023-05-27,Viral Infection,1
2023-05-28,Angina,3
2023-05-28,Sciatica,2
2023-05-28,Gastritis,1
2023-06-01,Bronchitis,3
2023-06-01,Arthritis,2
2023-06-01,Angina,1
2023-06-01,Gastritis,1
2023-06-02,Asthma,4
2023-06-02,Vertigo,2
2023-06-02,Viral Infection,1
2023-06-02,Migraine,1
2023-06-02,Gastritis,1
2023-06-02,Bronchitis,1
2023-06-02,Angina,1
2023-06-02,Sciatica,1
2023-06-03,Angina,3
2023-06-03,Vertigo,2
2023-06-03,Sciatica,2
2023-06-03,Gastritis,1
2023-06-03,Arthritis,1
2023-06-03,Bronchitis,1
2023-06-04,Vertigo,2
2023-06-04,Arthritis,2
2023-06-04,Angina,2
2023-06-04,Gastritis,2
2023-06-04,Sciatica,1
2023-06-04,Asthma,1
2023-06-04,Viral Infection,1
2023-06-04,Migraine,1
2023-06-05,Sciatica,2
2023-06-05,Vertigo,2
2023-06-05,Asthma,2
2023-06-05,Viral Infection,1
2023-06-05,Arthritis,1
2023-06-05,Gastritis,1
2023-06-05,Bronchitis,1
2023-06-06,Vertigo,2
2023-06-06,Asthma,2
2023-06-06,Sciatica,1
2023-06-06,Migraine,1
2023-06-06,Arthritis,1
2023-06-06,Viral Infection,1
2023-06-06,Gastritis,1
2023-06-07,Gastritis,3
2023-06-07,Bronchitis,1
2023-06-07,Viral Infection,1
2023-06-07,Asthma,1
2023-06-07,Migraine,1
2023-06-07,Sciatica,1
2023-06-07,Vertigo,1
2023-06-08,Dermatitis,2
2023-06-08,Asthma,2
2023-06-08,Viral Infection,1
2023-06-08,Gastritis,1
2023-06-08,Migraine,1
2023-06-08,Arthritis,1
2023-06-08,Sciatica,1
2023-06-09,Dermatitis,3
2023-06-09,Gastritis,2
2023-06-09,Viral Infection,1
2023-06-09,Asthma,1
2023-06-09,Migraine,1
2023-06-09,Arthritis,1
2023-06-10,Angina,2
2023-06-10,Sciatica,2
2023-06-10,Bronchitis,1
2023-06-10,Migraine,1
2023-06-10,Vertigo,1
2023-06-11,Angina,2
2023-06-11,Dermatitis,1
2023-06-11,Migraine,1
2023-06-12,Arthritis,2
2023-06-12,Bronchitis,1
2023-06-12,Vertigo,1
2023-06-12,Viral Infection,1
2023-06-12,Sciatica,1
2023-06-12,Migraine,1
2023-06-13,Viral Infection,1
2023-06-13,Sciatica,1
2023-06-13,Migraine,1
2023-06-14,Asthma,2
2023-06-14,Arthritis,2
2023-06-14,Gastritis,2
2023-06-14,Bronchitis,1
2023-06-14,Sciatica,1
2023-06-15,Viral Infection,2
2023-06-15,Gastritis,2
2023-06-15,Angina,1
2023-06-15,Asthma,1
2023-06-15,Vertigo,1
2023-06-15,Arthritis,1
2023-06-15,Bronchitis,1
2023-06-15,Dermatitis,1
2023-06-16,Asthma,2
2023-06-16,Dermatitis,2
2023-06-16,Vertigo,1
2023-06-16,Arthritis,1
2023-06-16,Gastritis,1
2023-06-16,Sciatica,1
2023-06-17,Angina,2
2023-06-17,Asthma,2
2023-06-17,Bronchitis,1
